userID,itemID,rating
User_16,Big & Beautiful 3Bedroom Apt in Marina Del Rey,3
User_16,Bluetiful Apartment Near to convention center,3
User_16,Boutique 444 Venice Beach,1
User_16,Boutique Citrus Apartments,3
User_16,Boutique Hollywood,5
User_16,Brentwood Family home,4
User_16,Brentwood Inn,5
User_16,Bungalows at Marina del Rey/ Venice Beach,3
User_16,CALIFORNIA Deluxe Suite | 2BD/2BT | FREE PARKING | POOL !,4
User_16,Carlyle Inn,5
User_16,Casa Del Mar,1
User_16,Century Park Hotel LA,3
User_16,"Channel Road Inn, A Four Sisters Inn",3
User_16,Charlie Chaplin Historic Hollywood Home,5
User_16,Charming and Lovely apt!,5
User_16,Chateau Marmont,1
User_16,Chic 2 Bedroom/2 Bathroom Suite at the Beach,1
User_16,Chic Hollywood home - central to everything,3
User_16,Chic Staples Center Apartment,5
User_16,Chic and Charming 1 bdr,4
User_16,Clean and Nice Single Room,4
User_16,Comfort Inn & Suites Near Universal - North Hollywood â Burbank,2
User_16,Comfort Inn Los Angeles near Hollywood,1
User_16,Comfort Inn Near Old Town Pasadena in Eagle Rock CA,5
User_16,Comfort Inn Santa Monica - West Los Angeles,3
User_16,Comfort Suites,3
User_16,Comforting Hollywood Getaway,4
User_16,Contemporary Apartment in Downtown LA,1
User_16,Courtyard Los Angeles Westside,1
User_16,Courtyard by Marriott Los Angeles L.A. LIVE,5
User_16,Courtyard by Marriott Los Angeles LAX / Century Boulevard,2
User_16,Courtyard by Marriott Santa Monica,4
User_16,Cozy Silver Lake Getaway,4
User_16,Crescent Hotel,3
User_16,Crowne Plaza Los Angeles International Airport,4
User_16,DOWNTOWN L.A. 36 Story Breath Taking View Penthouse,1
User_16,DOWNTOWN L.A. SKY VIEW PENTHOUSE & 4 BEDS,3
User_16,DTLA Convention Center Stylish Apartment,3
User_16,DTLA Convention Center Suite,5
User_16,DTLA Staples Center Suite,3
User_16,"Deluxe, Universal Studios / 2 rooms",1
User_16,Desert Heaven - Guest House,3
User_16,Double Suite in Santa Monica,1
User_16,DoubleTree Suites by Hilton Santa Monica,3
User_16,DoubleTree by Hilton Hotel Los Angeles - Westside,4
User_16,Doubletree by Hilton Los Angeles Downtown,2
User_16,Downtown Celebrity Suite Near Staples Center,4
User_16,Downtown Cosmopolitan Suites,4
User_16,Downtown Highrise Luxury Living,5
User_16,Downtown Juno Apartment,1
User_16,Downtown L.A. Resort Comfort Life and 4Beds,1
User_16,Downtown LA 1-Bedroom with Views,1
User_16,Downtown LA 3-Bedroom Pool Suite #1,2
User_16,Downtown LA 5 Beds Penthouse Pool,1
User_16,Downtown LA 5Beds Spectacular Pool,1
User_16,Downtown LA 5bed Royal Penthouse,3
User_16,Downtown LA 5beds Entertainer Pool,2
User_16,Downtown LA Brilliant 5 Beds Pool,5
User_16,Downtown LA City View Suite,1
User_16,Downtown LA Clean and Cozy Suite,5
User_16,Downtown LA Convention Center Apartment,4
User_16,Downtown LA Convention Center Elite Apartment,2
User_16,Downtown LA Convention Center Suite,3
User_16,Downtown LA Dazzling Apartment,5
User_16,Downtown LA Elegant 2BR Pool Suite,4
User_16,Downtown LA Gorgeous Resort Style Suite,5
User_16,Downtown LA Live Suites,3
User_16,Downtown LA Luxe Staples Center Suite,4
User_16,Downtown LA Mandarin Resort Style Suite,5
User_16,Downtown LA Modern Home Staples Center,5
User_16,Downtown LA Modern Staples Center Suite,2
User_16,Downtown LA Paradise Resort Suite,1
User_16,Downtown LA Serene Penthouse,1
User_16,Downtown LA Superb 5 Beds 2 BR Pool,5
User_16,Downtown LA VIP Resort Apartment,3
User_16,Downtown Los Angeles 5bed Splendid,1
User_16,Downtown Los Angeles Deluxe Penthouse,1
User_16,Downtown Los Angeles Luxury 3-bedroom Pool Suite,3
User_16,Downtown Oasis in DTLA,3
User_16,Downtown Venus Apartment,4
User_16,Downtown Victorian PH 6Beds W Pools,1
User_16,Dream Hollywood,5
User_16,Dresden B & B,5
User_16,Dunes Inn - Sunset,1
User_16,Dunes Inn - Wilshire,1
User_16,East West Comfort: Downtown LA Artistic Apartments,4
User_16,East West Comfort: Downtown LA Inspiring Apartment,2
User_16,East West Comfort: Hollywood Walk of Fame Apartments,3
User_16,East West Comfort: Studio City Universal Apartments,2
User_16,El Royale Hotel - Near Universal Studios Hollywood,2
User_16,Elaine's Hollywood Bed & Breakfast,4
User_16,Elan Hotel,5
User_16,Embassy Suites Los Angeles - International Airport/North,5
User_16,Epic Downtown Apartment,1
User_16,Executive Celebrity Suites,5
User_16,Executive Lifestyle Apartment,1
User_16,FANTASTIC HOUSE IN SANTA MONICA BEACH 10,4
User_16,Fabulous Apartment in GLENDON Next to UCLA Los Angeles *21,1
User_16,Fabulous Apt Walk to Santa Monica Beach 17,2
User_16,Fabulous Walk of Fame Apartment in Hollywood,4
User_16,Fairmont Miramar Hotel & Bungalows,2
User_16,Farmer's Daughter Hotel,2
User_16,Four Points by Sheraton Los Angeles International Airport,1
User_16,Four Points by Sheraton Los Angeles Westside,4
User_16,Four Seasons Hotel Los Angeles at Beverly Hills,2
User_16,Franklin Tower,4
User_16,Freehand Los Angeles,5
User_16,Friendship Motor Inn,2
User_16,Fully Furnished Apt in LA Downtown,2
User_16,Fully furnished apartment in la close to Beverly Hills,1
User_16,Garden Cottage B&B,4
User_16,Gateway Hotel Santa Monica,4
User_16,Ginosi Downtown Apartel,3
User_16,Ginosi Metropolitan Apartel,5
User_16,Glendon Apartments,3
User_16,Global Luxury Suites at Figueroa Street,4
User_16,Global Luxury Suites at Marina Del Rey,2
User_16,Global Luxury Suites at Wilshire,5
User_16,"Gorgeous Bungalow walk to Universal Studios, Hollywood",1
User_16,Gorgeous and Renovated Apartment Near Hollywood Blvd,5
User_16,Grand Suites,4
User_16,Groovy 2-Bedroom Condo with Terrace,4
User_16,"H Hotel Los Angeles, Curio Collection By Hilton",1
User_16,HI Los Angeles - Santa Monica Hostel,3
User_16,"HUGE AND STYLISH 2 BDR APARTMENT, BEST LOCATION IN LA",4
User_16,"Hampton Inn & Suites Los Angeles/Hollywood, CA",1
User_16,Hampton Inn & Suites Santa Monica,3
User_16,Hampton Inn Los Angeles Int'l Airport/Hawthorne,1
User_16,Heart of Hollywood,2
User_16,Heaven on Hollywood Furnished Apartments,1
User_16,High-Rise City View Condo,5
User_16,Highland Gardens Hotel,5
User_16,Hilgard House Westwood Village,4
User_16,Hilton Garden Inn Los Angeles / Hollywood,5
User_16,Hilton Garden Inn Los Angeles Marina Del Rey,1
User_16,Hilton Los Angeles Airport,1
User_16,Hilton Los Angeles-Universal City,5
User_16,Holiday Inn Express Hollywood Walk of Fame,1
User_16,Holiday Inn Express Los Angeles LAX Airport,2
User_16,Holiday Inn Express West Los Angeles,1
User_16,Holiday Inn Los Angeles - LAX Airport,4
User_16,Hollywood 2Bed 2Bath,1
User_16,Hollywood 4Beds Los Angeles #1 Pool,3
User_16,Hollywood 5 Beds Famous Awards Pool,4
User_16,Hollywood 6 Beds Superstar Pool,2
User_16,Hollywood 6 beds Vip Pool Suite,3
User_16,Hollywood 7 Bed Penthouse Superstar,4
User_16,Hollywood Bed & Breakfast,5
User_16,Hollywood Bellucci Apartment,3
User_16,Hollywood Blvd Exclusive Apartment,1
User_16,Hollywood Blvd Plush Apartment,5
User_16,Hollywood Blvd Stars Suite,3
User_16,Hollywood Celebrity Hotel,5
User_16,Hollywood City Inn,3
User_16,Hollywood Glamourous Apartment,1
User_16,Hollywood Grand Apartment,1
User_16,Hollywood Hills Spanish,2
User_16,Hollywood Hills Suites,2
User_16,Hollywood Historic Hotel,1
User_16,Hollywood Hot Spot Condo,2
User_16,Hollywood House Melrose Place,2
User_16,Hollywood Inn Express North,2
User_16,Hollywood Inn Express South,1
User_16,Hollywood Loft,5
User_16,Hollywood Loft Oasis,5
User_16,Hollywood Luxury Suite * 5 beds + Parking,2
User_16,Hollywood Megastar 5 beds 2-BR pool,5
User_16,Hollywood Private Bungalow,4
User_16,Hollywood Retreat,5
User_16,Hollywood Spring Deluxe,4
User_16,Hollywood Walk of Fame 5beds Studio,3
User_16,Hollywood Walk of Fame Apartment,1
User_16,Hollywood Walk of Fame Furnished Apartments,3
User_16,Hollywood Walk of Fame!,1
User_16,Hollywood and Sunset Furnished Apartments,4
User_16,Homewood Suites By Hilton Los Angeles International Airport,5
User_16,Hostel California,5
User_16,Hotel Angeleno,1
User_16,Hotel Bel-Air,2
User_16,Hotel Beverly Terrace,3
User_16,Hotel Carmel By The Sea,2
User_16,Hotel Figueroa Downtown Los Angeles,5
User_16,Hotel Hwood Near the Sunset Strip,2
User_16,Hotel Indigo - Los Angeles Downtown,5
User_16,Hotel MDR Marina del Rey- a DoubleTree by Hilton,3
User_16,Hotel Normandie - Los Angeles,5
User_16,Hotel Sofitel Los Angeles at Beverly Hills,4
User_16,Hotel Solaire Los Angeles,5
User_16,Huntley Santa Monica Beach,1
User_16,Hyatt Regency Los Angeles International Airport,1
User_16,Inn at Playa del Rey,4
User_16,Inn at Venice Beach,5
User_16,InterContinental - Los Angeles Downtown,3
User_16,InterContinental Los Angeles Century City at Beverly Hills,3
User_16,JW Marriott Los Angeles L.A. LIVE,1
User_16,Jamaica Bay Inn,2
User_16,Jolly Roger Hotel,3
User_16,Kimpton Hotel Palomar Los Angeles Beverly Hills,2
User_16,Kimpton Hotel Wilshire,3
User_16,Kimpton La Peer Hotel,4
User_16,Kings Home,3
User_16,Knights Inn Los Angeles Central / Convention Center Area,5
User_16,L.A. CITY LIFE HIGHRISE VIEWS - 5 BEDS,4
User_16,LA Clean and Comfy Suite,1
User_16,LA Deluxe Suite at The Grove Mall,3
User_16,LA LAX Teresa B&B,3
User_16,LA Luxury Suite at The Grove | 2BR&2BT | Pool | Free Parking,2
User_16,LA Paradise Retreat Amazing Location,1
User_16,LA Villa close to Little Tokyo,1
User_16,La Quinta Inn & Suites LAX,2
User_16,Le Parc Suite Hotel,1
User_16,Lexen Hotel - Hollywood,5
User_16,Live like a Hollywood Celebrity,3
User_16,Living The LA Dream 2 bed 2 bath,1
User_16,Living the Dream in Hollywood,5
User_16,Location For Vacation Hollywood Luxury Apartment,1
User_16,Loews Hollywood Hotel,3
User_16,Loft on Hollywood Walk of Fame,2
User_16,Los Angeles 3 Bed Ace Pool Suite,2
User_16,Los Angeles 5 Beds Convention Pool,1
User_16,Los Angeles Airport Marriott,3
User_16,Los Angeles RoomRentals Harvard Heights,4
User_16,Los Angeles RoomRentals near USC,1
User_16,Los Comfy Apartment,1
User_16,Los Stylish Apartment Nice Area DTLA,1
User_16,Luxe City Center Hotel,2
User_16,Luxe Rodeo Drive Hotel,5
User_16,Luxe Sunset Boulevard Hotel,2
User_16,"Luxury 2-Bedroom, 2-Bathroom w Pool",3
User_16,Luxury Apartment Near Staples Center,2
User_16,Luxury Apartment Near The Grove,2
User_16,"Luxury Apartment with pool, by the Pacific Ocean",1
User_16,Luxury Apartments in Downtown LA,2
User_16,Luxury Condo with Parking,3
User_16,Luxury Downtown Vacation Home with Parking,4
User_16,Luxury Home In The Heart of LA,4
User_16,Luxury Studio Next to LA Live,5
User_16,Luxury Suite in The Heart of Hollywood,2
User_16,"Luxury, Hollywood Experience",1
User_16,"Luxury, Hollywood Modern",5
User_16,"Luxury, Hollywood Walk of Fame",3
User_16,Magic Castle Hotel,1
User_16,Mama Shelter Los Angeles,5
User_16,Marina Vacation Rentals,4
User_16,Marina del Rey Hotel,1
User_16,Marina del Rey Marriott,4
User_16,Marina del Rey Suites,1
User_16,Mayumi,5
User_16,Melorese PH Loft,3
User_16,Melrose Apartment # 18,1
User_16,Melrose Place,4
User_16,Mid City 3 Bedroom 3 Bathroom 5 Queen Beds,2
User_16,Millennium Biltmore Los Angeles,4
User_16,Miyako Hotel Los Angeles,3
User_16,Modern 2BR/2BA in the Heart of Hollywood,5
User_16,Modern 3 bedrooms 2 bathrooms Mid City,2
User_16,Modern Apartments in Downtown LA,4
User_16,Modern Living,2
User_16,Modern Star Apartments,1
User_16,Mondrian Los Angeles in West Hollywood,4
User_16,Montage Beverly Hills,1
User_16,Montrose West Hollywood,3
User_16,Mosaic Hotel,1
User_16,Mr C Beverly Hills,5
User_16,NEW Apartment near Staples Center,3
User_16,NEW! LUXURY SUITE with Parking!,5
User_16,"New Luxury DT LA Apt- Pool, Gym, Staple center",5
User_16,Noon on Sunset Hill,2
User_16,O Hotel,3
User_16,Oakwood Toluca Hills,4
User_16,Ocean Park Hotel,4
User_16,Ocean Style Studio Venice Beach,2
User_16,Ocean Suites - Coral,4
User_16,Ocean Suites - Ocean,3
User_16,Ocean Suites - Pier,1
User_16,Ocean Suites - Sand,4
User_16,Ocean Suites - Shell,2
User_16,Ocean Suites - Sunset,5
User_16,Ocean View Hotel,5
User_16,Oceana Beach Club Hotel,4
User_16,Omni Los Angeles Hotel California Plaza,3
User_16,Orange Drive Hostel,1
User_16,PREMIUM TWO BEDROOM CONDO w Free parking,4
User_16,Palihotel Melrose,2
User_16,Palihouse Santa Monica,4
User_16,Palihouse West Hollywood,3
User_16,Pelham Apartment 8,4
User_16,Penthouse Highrise,1
User_16,Penthouse Los Angeles Convention Resort Suite Pool,2
User_16,Penthouse with a Stunning Hollywood View,1
User_16,Perfect Chill in Hollywood,2
User_16,Petit Ermitage,1
User_16,Plaza la Reina,3
User_16,PodShare Los Feliz,3
User_16,PodShare Venice,5
User_16,Popular Audrey Hepburns Hollywood Suites,4
User_16,Popular DTLA Designer Suite With Massive Views,3
User_16,Popular Downtown LA Bellagio Resort Suite,2
User_16,Popular Downtown LA Cirrus Resort Style Suite,3
User_16,Popular Downtown LA Extravagant Suite,2
User_16,Popular Downtown LA Governor Suite,3
User_16,Popular Downtown LA Luxury Palazzo Resort Style Suite,1
User_16,Popular Downtown LA Parlor Resort Style Suite,1
User_16,Popular Downtown LA Platinum Resort Style Suite,1
User_16,Popular Downtown LA Presidential Pool Table High Rise,2
User_16,Popular Downtown LA Skyline View Suites,4
User_16,Popular Downtown LA Spectacular Suite,5
User_16,Popular Downtown LA Splendid Suite,2
User_16,Popular Downtown LA VIP Modern High Rise Suite,4
User_16,Popular Downtown LA Venetian Resort Style Suite,2
User_16,Popular Downtown Los Angeles Luxurious Resort Suite,3
User_16,Popular Hollywood Blvd 2BR/BA Oscars,4
User_16,Popular Hollywood Blvd Deluxe Suite,2
User_16,Popular Hollywood Blvd Gorgeous Penthouse,2
User_16,Popular Hollywood Blvd James Dean Suite,2
User_16,Popular Hollywood Blvd Luxury Penthouse,4
User_16,Popular Hollywood Blvd Magnificent Suite,1
User_16,Popular Hollywood Blvd Majestic Suite,3
User_16,Popular Hollywood Blvd Modern Suite,2
User_16,Popular Hollywood Blvd Plush Suite,3
User_16,Popular Hollywood Blvd Premier Suite,2
User_16,Popular Hollywood Blvd Superstar Suite,4
User_16,Popular Hollywood Blvd View Penthouse,2
User_16,Popular Hollywood Boulevard Of Stars 2BR/BA Suite,5
User_16,Popular Hollywood Celebrity Suite,4
User_16,Popular Hollywood Fabulous Suite,4
User_16,Popular Hollywood Famous suite,1
User_16,Popular Hollywood Presidential Penthouse,3
User_16,Popular Hollywood Prestige Suite,3
User_16,Popular Hollywood Rockstar Penthouse,4
User_16,Popular Hollywood Skyline View Penthouse,2
User_16,Popular Hollywood Spectacular Double King Suite,2
User_16,Popular Hollywood Upstairs Downstairs Penthouse,2
User_16,Popular Hollywood VIP Celebrity Penthouse,3
User_16,Popular Hollywood VIP Executive Suite,4
User_16,Popular Hollywood Walk of Fame Penthouse,5
User_16,Popular Hollywood and The Grove Luxury Pavilion Resort Style Suite,5
User_16,Popular Studio luxury Private apartment in Downtown Los Angeles,2
User_16,Popular The Grove Upscale Suite,1
User_16,Premier DTLA Convention Center Apartment,1
User_16,Premier Suites,4
User_16,"Prime West Hollywood, Gorgeous & Renovated 2 Bed 2 Bath",2
User_16,Private Bedroom and Bathroom in Shared 2 Bedroom Apartment,5
User_16,Private Bedroom with Bathroom in Shared 2 Bedroom Apartment,5
User_16,Private Hollywood 4Br Villa at Melrose,2
User_16,Radisson Hotel Los Angeles Midtown at USC,1
User_16,Ramada by Wyndham Los Angeles/Downtown West,1
User_16,Ramada by Wyndham Marina del Rey,2
User_16,Regency Inn in Los Angeles,4
User_16,Renaissance Los Angeles Airport Hotel,4
User_16,Republic Inn / Hollywood,2
User_16,Residence Inn by Marriott Beverly Hills,2
User_16,Residence Inn by Marriott Los Angeles L.A. LIVE,1
User_16,Residence Inn by Marriott Los Angeles LAX/Century Boulevard,3
User_16,Rodeway Inn Hollywood,1
User_16,Royal Pagoda Motel,1
User_16,Royal Palace Westwood Hotel,4
User_16,SIXTY Beverly Hills,4
User_16,"SLS Hotel, a Luxury Collection Hotel, Beverly Hills",2
User_16,Samesun Venice Beach,2
User_16,"Santa Monica Duplex, 3 Bed 2 Bath",2
User_16,Sea Blue Hotel,3
User_16,Selby Ave Guest House,3
User_16,Shelter Hotel Los Angeles,4
User_16,Sheraton Gateway Los Angeles,5
User_16,Sheraton Grand Los Angeles,4
User_16,Sheraton Universal,2
User_16,Shore Hotel,3
User_16,Shutters On The Beach,1
User_16,Sirtaj Hotel,1
User_16,Spacious Town House - 2 Levels,2
User_16,Sportsmen's Lodge Hotel,4
User_16,Spotless Apartment in Santa Monica Beach 3,1
User_16,Step to the beach,1
User_16,Strathmore Apartments,5
User_16,Studio City Courtyard Hotel,3
User_16,Studio City Warm Apartment,4
User_16,Studio Plus - Hollywood Luxury 2BR APT,4
User_16,Su Casa at Venice Beach,4
User_16,Sunburst Spa & Suites Motel,3
User_16,Sunset Boulevard Luxury Private Home Escape,4
User_16,Sunset Hilltop,1
User_16,Sunset Home,4
User_16,Sunset Marquis Hotel,2
User_16,"Sunset Strip 1-Bedroom with Balcony, Pool and Views",5
User_16,Sunset Tower Hotel,1
User_16,Super Lovely Studio Apartment,2
User_16,Superior Suites,5
User_16,SureStay Collection by Best Western Saharan Hotel,4
User_16,The Beverly Hills Hotel,3
User_16,The Beverly Hilton,1
User_16,The Charlie West Hollywood,4
User_16,The Culver Hotel,2
User_16,The Deluxe Oasis Apartment,2
User_16,The Dixie Hollywood,2
User_16,The Garland,4
User_16,The Georgian Hotel,4
User_16,The Grove Luxe Apartment,3
User_16,The Hollywood Roosevelt,5
User_16,The Hollywood Style Apartment,1
User_16,The Hotel Hollywood,5
User_16,The Jeremy Hotel West Hollywood,3
User_16,The Kinney - Venice Beach,4
User_16,The LINE Hotel,4
User_16,The Los Angeles Athletic Club,5
User_16,The Mayfair Hotel,2
User_16,The Moment Hotel,1
User_16,The NoMad Los Angeles,5
User_16,The Orlando Hotel,3
User_16,The Palazzo Communities by Synergy,5
User_16,The Peninsula Beverly Hills,2
User_16,"The Ritz-Carlton, Marina del Rey",4
User_16,The Rose Hotel,5
User_16,"The Standard, Downtown LA",3
User_16,"The Standard, Hollywood",4
User_16,The Westin Bonaventure Hotel & Suites,2
User_16,The Westin Los Angeles Airport,5
User_16,The Willow,3
User_16,"Tilt Hotel Universal Hollywood, an Ascend Hotel Collection Member",1
User_16,Titta Inn,1
User_16,Tiverton Apartment Lofts,3
User_16,Top Floor Penthouse Living Like A Rockstar,1
User_16,Travelodge by Wyndham Culver City,1
User_16,Travelodge by Wyndham Santa Monica,1
User_16,Tuck Hotel,2
User_16,Two Bedroom near Boardwalk,4
User_16,USA Hostels Hollywood,4
User_16,Ultimate LA Vacation Hideaway w/ Private Pool,5
User_16,Unique house next tothe beach-Venice Beach-MDR,3
User_16,Upscale 2Bed 2Bath & Gated Parking,4
User_16,Urban DTLA Chic Stylish Suite,4
User_16,Urban DTLA Corporate Executive Suite,1
User_16,Urban DTLA Resort Style Flamingo Suite,1
User_16,Urban DTLA Top Level Penthouse,1
User_16,Urban DTLA Two Level Staples Center Loft,3
User_16,Urban DTLA VIP Penthouse with Pool Table,4
User_16,Urban Downtown 3br 3ba Sky Pool Table Penthouse,5
User_16,Urban Downtown LA Chanel Suite,1
User_16,Urban Downtown LA City View Penthouse,2
User_16,Urban Downtown LA Designer City Sky Suite,3
User_16,Urban Downtown LA Elegant Suite Los Angeles,3
User_16,Urban Downtown LA Floor To Ceiling Penthouse,1
User_16,Urban Downtown LA Luxury Resort Suite,1
User_16,Urban Downtown LA Modern Suite,5
User_16,Urban Downtown LA Oasis Resort Suite,2
User_16,Urban Downtown LA Resort Style Suite,5
User_16,Urban Downtown LA Sapphire Suite,1
User_16,Urban Dtla Paradise Suite,4
User_16,Urban Dtla Two Level Fashion Loft,5
User_16,Urban Hollywood Blvd Cinema Suite,1
User_16,Urban Hollywood Blvd Dream Penthouse,5
User_16,Urban Hollywood Blvd Grammys Suite,3
User_16,Urban Hollywood Celebrity Suite,5
User_16,Urban Hollywood Chateau Suite,2
User_16,Urban Hollywood James Bond Suite,3
User_16,Urban Hollywood Memories Penthouse,2
User_16,Urban Hollywood Modern Penthouse,2
User_16,Urban Hollywood Oscars Suite,3
User_16,Urban Hollywood Tropicana Suite,2
User_16,Urban Hollywood Universal Studios Suite,1
User_16,Urban Two Level Bellagio Penthouse,1
User_16,VE Venice Guest House,3
User_16,Venice Beach House,3
User_16,Venice Beach Suites & Hotel,4
User_16,Venice Beach Vacation Condos,1
User_16,Venice Breeze Suites,5
User_16,Venice House on the Canals,2
User_16,Venice Style Studio Venice Beach,5
User_16,Venice Suites,5
User_16,Venice on the Beach Hotel,5
User_16,Viceroy L'Ermitage Beverly Hills,3
User_16,Viceroy Santa Monica,5
User_16,Villa Delle Stelle,1
User_16,W Hollywood,2
User_16,W. HOLLYWOOD CHARMING 2BR/2BT SUITE / Free Parking / Rooftop Pool,2
User_16,Waldorf Astoria Beverly Hills,1
User_16,Walk of Fame Apartment in Hollywood,2
User_16,Walk of Fame Hostel,5
User_16,Walk of Fame Suite in Hollywood,1
User_16,Walk to Convention Center Apartment,1
User_16,WeHo Bungalow with Private Garden,4
User_16,Wellworth Apartments,5
User_16,West Hollywood Guesthouse,2
User_16,West Hollywood Studio,5
User_16,Westwood Apartment 409W,4
User_16,Westwood Two Bedroom #1,1
User_16,Westwood Two Bedroom #2,2
User_16,Wilshire Experience Apartment,4
User_16,Wilshire Getaway Apartment,1
User_16,Wilshire Motel,3
User_16,Wingate by Wyndham Los Angeles Airport,5
User_16,Wyndham Santa Monica At The Pier,4
User_17,2 Bedroom Celebrity Loft,5
User_17,24 Hours Motel,4
User_17,AIR Venice on the Beach,2
User_17,Abbot Kinney Apartment,4
User_17,Ace Hotel Downtown Los Angeles,4
User_17,Amazing 2bed/2 bath near the Grove,4
User_17,Amazing Apartment Hollywood Blvd 2bd/bth,3
User_17,Amazing Apartment in Santa Monica,3
User_17,American Hotel,1
User_17,Andaz West Hollywood-a concept by Hyatt,3
User_17,Angel City Spacious Apartment,2
User_17,Apartment North Mansfield Ave,4
User_17,Arroyo Vista Inn,5
User_17,Artist Home at Venice Beach - One Bedroom Oasis,3
User_17,Audrey House,1
User_17,Avalon Hotel Beverly Hills,4
User_17,BLVD Hotel & Spa,1
User_17,BRILLIANT HOME IN SANTA MONICA BEACH *23,1
User_17,Banana Bungalow,2
User_17,Bayside Hotel,5
User_17,Beautiful Large Duplex House at The GROVE | Free Parking,2
User_17,Beautiful Sunset in Santa Monica Beach *4,2
User_17,Bel Air Luxury Living,5
User_17,Best Western Airport Plaza Inn,4
User_17,Best Western Burbank Airport Inn,5
User_17,Best Western Hollywood Plaza Inn,1
User_17,Best Western Plus Dragon Gate Inn,4
User_17,Best Western Plus Hollywood Hills Hotel,5
User_17,Best Western Royal Palace Inn & Suites,4
User_17,Beverly Hills / Cedars Sinai,5
User_17,Beverly Hills Celebrity Home,1
User_17,Beverly Hills Guest House,3
User_17,Beverly Hills Marriott,4
User_17,Beverly Hills Plaza Hotel,3
User_17,Beverly Hills Spanish Apartment,5
User_17,Beverly Laurel Motor Hotel,4
User_17,"Beverly Wilshire, A Four Seasons Hotel",3
User_17,Big & Beautiful 3Bedroom Apt in Marina Del Rey,1
User_17,Bluetiful Apartment Near to convention center,1
User_17,Boutique 444 Venice Beach,2
User_17,Boutique Citrus Apartments,4
User_17,Boutique Hollywood,4
User_17,Brentwood Family home,2
User_17,Brentwood Inn,4
User_17,Bungalows at Marina del Rey/ Venice Beach,5
User_17,CALIFORNIA Deluxe Suite | 2BD/2BT | FREE PARKING | POOL !,2
User_17,Cal Mar Hotel Suites,1
User_17,Casa Del Mar,2
User_17,Century Park Hotel LA,2
User_17,"Channel Road Inn, A Four Sisters Inn",3
User_17,Charlie Chaplin Historic Hollywood Home,2
User_17,Charming and Lovely apt!,1
User_17,Chic 2 Bedroom/2 Bathroom Suite at the Beach,4
User_17,Chic Hollywood home - central to everything,4
User_17,Chic Staples Center Apartment,5
User_17,Chic and Charming 1 bdr,4
User_17,Clean and Nice Single Room,3
User_17,Comfort Inn & Suites Near Universal - North Hollywood â Burbank,3
User_17,Comfort Inn Los Angeles near Hollywood,4
User_17,Comfort Inn Near Old Town Pasadena in Eagle Rock CA,5
User_17,Comfort Inn Santa Monica - West Los Angeles,4
User_17,Comfort Suites,5
User_17,Comforting Hollywood Getaway,1
User_17,Contemporary Apartment in Downtown LA,5
User_17,Corporate Suites in Downtown LA near Staples Center,3
User_17,Courtyard Los Angeles Westside,3
User_17,Courtyard by Marriott Los Angeles L.A. LIVE,5
User_17,Courtyard by Marriott Los Angeles LAX / Century Boulevard,3
User_17,Courtyard by Marriott Santa Monica,1
User_17,Cozy Silver Lake Getaway,4
User_17,Crescent Hotel,1
User_17,Crowne Plaza Los Angeles International Airport,1
User_17,DOWNTOWN L.A. 36 Story Breath Taking View Penthouse,5
User_17,DOWNTOWN L.A. SKY VIEW PENTHOUSE & 4 BEDS,4
User_17,DTLA Convention Center Stylish Apartment,5
User_17,DTLA Convention Center Suite,2
User_17,DTLA Staples Center Suite,4
User_17,"Deluxe, Universal Studios / 2 rooms",2
User_17,Double Suite in Santa Monica,1
User_17,DoubleTree by Hilton Hotel Los Angeles - Westside,1
User_17,Doubletree by Hilton Los Angeles Downtown,4
User_17,Downtown Celebrity Suite Near Staples Center,3
User_17,Downtown Cosmopolitan Suites,2
User_17,Downtown Highrise Luxury Living,2
User_17,Downtown Juno Apartment,3
User_17,Downtown L.A. Resort Comfort Life and 4Beds,4
User_17,Downtown LA 1-Bedroom with Views,3
User_17,Downtown LA 3-Bedroom Pool Suite #1,4
User_17,Downtown LA 5Beds Spectacular Pool,2
User_17,Downtown LA 5beds Entertainer Pool,1
User_17,Downtown LA Brilliant 5 Beds Pool,5
User_17,Downtown LA City View Suite,5
User_17,Downtown LA Clean and Cozy Suite,4
User_17,Downtown LA Convention Center Apartment,1
User_17,Downtown LA Convention Center Elite Apartment,3
User_17,Downtown LA Convention Center Suite,3
User_17,Downtown LA Dazzling Apartment,5
User_17,Downtown LA Elegant 2BR Pool Suite,2
User_17,Downtown LA Gorgeous Resort Style Suite,1
User_17,Downtown LA Live Suites,1
User_17,Downtown LA Luxe Staples Center Suite,1
User_17,Downtown LA Mandarin Resort Style Suite,4
User_17,Downtown LA Modern Staples Center Suite,5
User_17,Downtown LA Paradise Resort Suite,3
User_17,Downtown LA Serene Penthouse,3
User_17,Downtown LA Superb 5 Beds 2 BR Pool,4
User_17,Downtown LA VIP Resort Apartment,1
User_17,Downtown Los Angeles 5bed Splendid,1
User_17,Downtown Los Angeles Deluxe Penthouse,4
User_17,Downtown Los Angeles Luxury 3-bedroom Pool Suite,1
User_17,Downtown Venus Apartment,4
User_17,Downtown Victorian PH 6Beds W Pools,2
User_17,Dream Hollywood,3
User_17,Dresden B & B,4
User_17,Dunes Inn - Sunset,4
User_17,Dunes Inn - Wilshire,1
User_17,EXQUISITE MARINA 2BDR SUITE WITH BALCONY & RELAXING VIEWS,5
